survey_depth,point_machine_classification,site_name,year,site_latitude,site_longitude,SITE_NO,REEF_NAME,mean_hcc,cyc_dis,dhw_dis,other_dis
3,HCC,Reef3 Site 2,4,-14.0470684475182,5.382890485259242,Site 2,Reef 3,65.07336812525091,0,0.42244203359672045,0.4959053576100541
3,HCC,Reef3 Site 2,5,-14.0470684475182,5.382890485259242,Site 2,Reef 3,65.38462763839108,0,0.401901788613557,0.48351329730024944
3,HCC,Reef3 Site 2,6,-14.0470684475182,5.382890485259242,Site 2,Reef 3,64.80000000000001,0,0.44543109104989076,0.5126871156735906
3,HCC,Reef3 Site 2,7,-14.0470684475182,5.382890485259242,Site 2,Reef 3,63.29297470895223,0,0.44540146125908386,0.6328026067007041
3,HCC,Reef3 Site 2,8,-14.0470684475182,5.382890485259242,Site 2,Reef 3,61.800005691536924,0,0.382227581152525,0.7043233586578255
3,HCC,Reef3 Site 2,9,-14.0470684475182,5.382890485259242,Site 2,Reef 3,59.519999999999996,0,0.5464508065113788,0.26675342502259325
3,HCC,Reef3 Site 2,10,-14.0470684475182,5.382890485259242,Site 2,Reef 3,57.48,0,0.38624181083494163,0.4830676085462893
3,HCC,Reef3 Site 2,11,-14.0470684475182,5.382890485259242,Site 2,Reef 3,54.54079504695598,0,0.5074284122466315,0.46440572668957736
3,HCC,Reef3 Site 2,12,-14.0470684475182,5.382890485259242,Site 2,Reef 3,60.44090800477897,0.8302259207188983,0.3821111537119759,0.736458758558741
3,HCC,Reef3 Site 2,13,-14.0470684475182,5.382890485259242,Site 2,Reef 3,57.879999999999995,0,0.3720797538982629,0.4987372191166338
3,HCC,Reef3 Site 2,14,-14.0470684475182,5.382890485259242,Site 2,Reef 3,54.76835006021678,0,0.403316280734467,0.42936139859184486
3,HCC,Reef3 Site 2,15,-14.0470684475182,5.382890485259242,Site 2,Reef 3,53.71163679808841,0.022976885907561605,0.7762659746502183,0.5139200048974008
3,HCC,Reef3 Site 2,16,-14.0470684475182,5.382890485259242,Site 2,Reef 3,51.85435568044962,0,0.7600166287719384,0.5663717301618706
3,HCC,Reef3 Site 2,17,-14.0470684475182,5.382890485259242,Site 2,Reef 3,49.84,0,0.6089963012982402,0.5361402162098682
3,HCC,Reef3 Site 2,18,-14.0470684475182,5.382890485259242,Site 2,Reef 3,47.37862705740666,0,0.367719806211641,0.6146717200339357
3,HCC,Reef3 Site 2,19,-14.0470684475182,5.382890485259242,Site 2,Reef 3,45.807746514293356,0,0.6509254059540285,0.47599309345802954
3,HCC,Reef3 Site 2,20,-14.0470684475182,5.382890485259242,Site 2,Reef 3,44.24990607525203,0,0.5200657972302521,0.5868048407384873
3,HCC,Reef3 Site 2,21,-14.0470684475182,5.382890485259242,Site 2,Reef 3,42.77750998137301,0,0.5572744302699367,0.5768295697387628
3,HCC,Reef3 Site 2,22,-14.0470684475182,5.382890485259242,Site 2,Reef 3,41.76,0,0.6836033155239929,0.4310190447868023
3,HCC,Reef3 Site 2,23,-14.0470684475182,5.382890485259242,Site 2,Reef 3,41.024124391417224,0,0.6289293011885815,0.5618382798557049
3,HCC,Reef3 Site 2,24,-14.0470684475182,5.382890485259242,Site 2,Reef 3,40.03716447630426,0,0.5692515149400544,0.48201645501970936
3,HCC,Reef3 Site 2,25,-14.0470684475182,5.382890485259242,Site 2,Reef 3,39.36,0,0.5066705646692994,0.48864439803957893
3,HCC,Reef3 Site 2,26,-14.0470684475182,5.382890485259242,Site 2,Reef 3,38.64621095042112,0,0.4833363030926861,0.6798578940440908
3,HCC,Reef3 Site 2,27,-14.0470684475182,5.382890485259242,Site 2,Reef 3,38.56,0.10438281134208119,0.6882921651560928,0.5141385445938186
3,HCC,Reef3 Site 2,28,-14.0470684475182,5.382890485259242,Site 2,Reef 3,37.9821107128634,0,0.7336110808034264,0.6663457507216137
3,HCC,Reef3 Site 2,29,-14.0470684475182,5.382890485259242,Site 2,Reef 3,37.546195324274514,0,0.6070889117105377,0.5825217412263728
3,HCC,Reef3 Site 2,30,-14.0470684475182,5.382890485259242,Site 2,Reef 3,37.28,0,0.7164730596674146,0.5730751626073445
3,HCC,Reef3 Site 3,1,-14.0670684475182,5.382890485259242,Site 3,Reef 3,52.72,0,0.44886220628959744,0.5013455138781775
3,HCC,Reef3 Site 3,2,-14.0670684475182,5.382890485259242,Site 3,Reef 3,56.52,0,0.4367566359982368,0.408796468698573
3,HCC,Reef3 Site 3,3,-14.0670684475182,5.382890485259242,Site 3,Reef 3,57.23501097139667,0,0.4577177176805062,0.6096933928831006
3,HCC,Reef3 Site 3,4,-14.0670684475182,5.382890485259242,Site 3,Reef 3,61.86427718040621,0,0.4201154608889147,0.496904657886733
3,HCC,Reef3 Site 3,5,-14.0670684475182,5.382890485259242,Site 3,Reef 3,61.66262545162586,0,0.4010167554358198,0.4807739071585515
3,HCC,Reef3 Site 3,6,-14.0670684475182,5.382890485259242,Site 3,Reef 3,62.00692951015532,0,0.44291556880314764,0.5140551424649924
3,HCC,Reef3 Site 3,7,-14.0670684475182,5.382890485259242,Site 3,Reef 3,61.714477047678294,0,0.4445226738866311,0.6329768594568923
3,HCC,Reef3 Site 3,8,-14.0670684475182,5.382890485259242,Site 3,Reef 3,60.519999999999996,0,0.3779110109009528,0.7048003879630724
3,HCC,Reef3 Site 3,9,-14.0670684475182,5.382890485259242,Site 3,Reef 3,58.44,0,0.5503203060314635,0.26416738535653217
3,HCC,Reef3 Site 3,10,-14.0670684475182,5.382890485259242,Site 3,Reef 3,56.78005620232838,0,0.38431257444683603,0.4829241161821946
3,HCC,Reef3 Site 3,11,-14.0670684475182,5.382890485259242,Site 3,Reef 3,54.160000000000004,0,0.5064942655541789,0.46248673245068983
3,HCC,Reef3 Site 3,12,-14.0670684475182,5.382890485259242,Site 3,Reef 3,59.79460457647531,0.864239271786742,0.38056226154418443,0.7347370876022374
3,HCC,Reef3 Site 3,13,-14.0670684475182,5.382890485259242,Site 3,Reef 3,57.70121863799283,0,0.36782972998153807,0.4945034814434728
3,HCC,Reef3 Site 3,14,-14.0670684475182,5.382890485259242,Site 3,Reef 3,54.774933761541554,0,0.3982793212896325,0.4324917138078449
3,HCC,Reef3 Site 3,15,-14.0670684475182,5.382890485259242,Site 3,Reef 3,53.45363307908471,0.016384030328223456,0.7775409479695579,0.5147526449030798
3,HCC,Reef3 Site 3,16,-14.0670684475182,5.382890485259242,Site 3,Reef 3,51.58137294259334,0,0.7633376516604108,0.5716145157645174
3,HCC,Reef3 Site 3,17,-14.0670684475182,5.382890485259242,Site 3,Reef 3,49.8,0,0.606547127297638,0.5413013257387492
3,HCC,Reef3 Site 3,18,-14.0670684475182,5.382890485259242,Site 3,Reef 3,47.57393652753257,0,0.3615381053457535,0.6191156403882581
3,HCC,Reef3 Site 3,19,-14.0670684475182,5.382890485259242,Site 3,Reef 3,46.18341696535245,0,0.6514027446823417,0.4786766730294764
3,HCC,Reef3 Site 3,20,-14.0670684475182,5.382890485259242,Site 3,Reef 3,44.7368538430904,0,0.5146155938802591,0.58735980469744
3,HCC,Reef3 Site 3,21,-14.0670684475182,5.382890485259242,Site 3,Reef 3,43.001449621664676,0,0.552265511786868,0.5766381404818074
3,HCC,Reef3 Site 3,22,-14.0670684475182,5.382890485259242,Site 3,Reef 3,41.879999999999995,0,0.6819649295131713,0.4335562269434796
3,HCC,Reef3 Site 3,23,-14.0670684475182,5.382890485259242,Site 3,Reef 3,40.89853071055801,0,0.6315923451373406,0.5629419829006977
3,HCC,Reef3 Site 3,24,-14.0670684475182,5.382890485259242,Site 3,Reef 3,40.26890405459655,0,0.569957693984225,0.4778027559947602
3,HCC,Reef3 Site 3,25,-14.0670684475182,5.382890485259242,Site 3,Reef 3,39.460884109916364,0,0.5021484606829483,0.49233328934547915
3,HCC,Reef3 Site 3,26,-14.0670684475182,5.382890485259242,Site 3,Reef 3,38.865105535643174,0,0.48703253831868876,0.679489022198678
3,HCC,Reef3 Site 3,27,-14.0670684475182,5.382890485259242,Site 3,Reef 3,38.314326484144196,0.09456343446000612,0.6848978379695031,0.5155985445886934
3,HCC,Reef3 Site 3,28,-14.0670684475182,5.382890485259242,Site 3,Reef 3,38.17432098765432,0,0.7347199556589159,0.6644343344199526
3,HCC,Reef3 Site 3,29,-14.0670684475182,5.382890485259242,Site 3,Reef 3,37.64645523885989,0,0.6082093793741755,0.5808833372607717
3,HCC,Reef3 Site 3,30,-14.0670684475182,5.382890485259242,Site 3,Reef 3,37.44322761942995,0,0.719479285367141,0.571087726280144
3,HCC,Reef30 Site 1,1,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,31.48,0,0.2809692672960256,0.4052941410166041
3,HCC,Reef30 Site 1,2,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,24.799039153457425,0.7949832558511706,0.3567250550854271,0.4491982335123132
3,HCC,Reef30 Site 1,3,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,27.211143581649015,0.003709009423016792,0.38071862992719463,0.560409927527632
3,HCC,Reef30 Site 1,4,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,26.562520621829186,0.36065226102525205,0.18515260042666581,0.5486656675039808
3,HCC,Reef30 Site 1,5,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,29.769666800481737,5.907561008228018e-4,0.40686483398203094,0.5058803227272908
3,HCC,Reef30 Site 1,6,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,22.223783353245718,0.7812184522663427,0.3837907460758675,0.4961503256425918
3,HCC,Reef30 Site 1,7,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,24.64,0,0.4281543827482382,0.630364532518148
3,HCC,Reef30 Site 1,8,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,30.34137294259334,0,0.4280293325869049,0.5952586355255497
3,HCC,Reef30 Site 1,9,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,32.67303091128061,0.04188797564883998,0.5699222650973229,0.4986640658818171
3,HCC,Reef30 Site 1,10,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,38.012919155714854,0,0.5597594193062393,0.5574625322882847
3,HCC,Reef30 Site 1,11,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,40.65110090791205,0,0.4450906599381311,0.4726382495555597
3,HCC,Reef30 Site 1,12,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,31.939941220492535,0.8568831616173364,0.40972610410087923,0.49271723594039313
3,HCC,Reef30 Site 1,13,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,36.98464356829948,0,0.41571702509998876,0.5835099678063461
3,HCC,Reef30 Site 1,14,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,39.822652329749104,0,0.4927143458707986,0.47629448557756693
3,HCC,Reef30 Site 1,15,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,43.46477719791248,0,0.49868608229939254,0.3774597717954332
3,HCC,Reef30 Site 1,16,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,47.05050180650341,0,0.5811592469225416,0.47329568598190325
3,HCC,Reef30 Site 1,17,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,48.84,0,0.4360709711318635,0.350199440576186
3,HCC,Reef30 Site 1,18,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,52.52,0,0.44332664353644785,0.514615661795164
3,HCC,Reef30 Site 1,19,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,48.76,0.6338868004061875,0.6165000403294842,0.42067451047088716
3,HCC,Reef30 Site 1,20,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,44.051112003211564,0.5393982725916862,0.5702154293378846,0.49668599229210125
3,HCC,Reef30 Site 1,21,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,47.8,0,0.57751463009613,0.564115061311198
3,HCC,Reef30 Site 1,22,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,51.329494225408204,0,0.5854848371050163,0.4154057740035451
3,HCC,Reef30 Site 1,23,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,51.34236559139785,0,0.8128623392441133,0.5682965817992927
3,HCC,Reef30 Site 1,24,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,55.4,0,0.5685575546283399,0.6777549189674946
3,HCC,Reef30 Site 1,25,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,55.76,0,0.47024804919468544,0.5495699945557821
3,HCC,Reef30 Site 1,26,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,56.800000000000004,0,0.5382359671698319,0.5821483124720935
3,HCC,Reef30 Site 1,27,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,56.160000000000004,0,0.7350245490251902,0.3971485283348602
3,HCC,Reef30 Site 1,28,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,54.800000000000004,0,0.6865756081219351,0.5982640706926577
3,HCC,Reef30 Site 1,29,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,53.48027732493288,0,0.6459030971773335,0.49257412010434903
3,HCC,Reef30 Site 1,30,-14.167068447518199,2.6228904852592425,Site 1,Reef 30,54.51093588211868,0.462478236403115,0.6039846157821994,0.5426362937968396
3,HCC,Reef30 Site 2,1,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,36.480000000000004,0,0.3270641479842182,0.28942557404743524
3,HCC,Reef30 Site 2,2,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,33.601637896427135,0.502396058262087,0.36452653236956617,0.3751323161391581
3,HCC,Reef30 Site 2,3,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,34.9266124148088,0.163368359274987,0.3609894845576105,0.5246101383806814
3,HCC,Reef30 Site 2,4,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,37.04275460155165,0.17041388847209324,0.20228889322341076,0.5057449734364237
3,HCC,Reef30 Site 2,5,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,40.186236559139786,0.0014010608382886748,0.46347078960984567,0.40580012441442737
3,HCC,Reef30 Site 2,6,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,36.835969490164594,0.5684274945984666,0.36782872464150934,0.4771087785644047
3,HCC,Reef30 Site 2,7,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,37.67774147024869,0,0.4451784070427359,0.5957529459513846
3,HCC,Reef30 Site 2,8,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,43.02188679245283,0,0.409197213436645,0.6591572292101961
3,HCC,Reef30 Site 2,9,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,43.8509121918956,0.16820455469699158,0.614686987677539,0.5397123774040069
3,HCC,Reef30 Site 2,10,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,47.66219036240542,0,0.5755720544344884,0.5737891876522592
3,HCC,Reef30 Site 2,11,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,50.57741864179785,0,0.368387348030328,0.49156146710800075
3,HCC,Reef30 Site 2,12,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,43.56,0.8092602342178845,0.36929906338854174,0.5283870838391361
3,HCC,Reef30 Site 2,13,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,45.4,0,0.40666755667139737,0.5272247924911757
3,HCC,Reef30 Site 2,14,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,49.94882376555601,0,0.5063732737449053,0.4351801950089702
3,HCC,Reef30 Site 2,15,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,54.057634408602155,0,0.4697349785822043,0.4784282849528115
3,HCC,Reef30 Site 2,16,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,55.33412982875349,0,0.5618353725165722,0.4741569626684942
3,HCC,Reef30 Site 2,17,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,57.08,0,0.4388924549911243,0.37463060157251593
3,HCC,Reef30 Site 2,18,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,58.835616218386185,0,0.4368048774686837,0.46216887113981703
3,HCC,Reef30 Site 2,19,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,57.2,0.5189113800290912,0.6167512953814236,0.4808906521514305
3,HCC,Reef30 Site 2,20,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,55.18935882118678,0.6098924989154579,0.5713571357831051,0.5111984880972258
3,HCC,Reef30 Site 2,21,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,55.6,0,0.6085521501158199,0.6227054881139156
3,HCC,Reef30 Site 2,22,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,57.455675746106934,0,0.6168251045162614,0.48672617755087433
3,HCC,Reef30 Site 2,23,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,57.730517864311516,0,0.8060791965681471,0.5612589513281212
3,HCC,Reef30 Site 2,24,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,58.64,0,0.5659577264510062,0.650281312420643
3,HCC,Reef30 Site 2,25,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,57.859022177968924,0,0.48809773841130094,0.5840888135100988
3,HCC,Reef30 Site 2,26,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,57,0,0.5255135826675796,0.591340306368913
3,HCC,Reef30 Site 2,27,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,56.2,0,0.7001258136924593,0.4250013808375759
3,HCC,Reef30 Site 2,28,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,54.88,0,0.6524126547566853,0.5933778509978304
3,HCC,Reef30 Site 2,29,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,53.147587314331595,0,0.6201338640922434,0.5444565347940402
3,HCC,Reef30 Site 2,30,-14.2370684475182,2.1928904852592424,Site 2,Reef 30,52.21833532457188,0.1422302446177142,0.5316001018474468,0.5594982471566753
3,HCC,Reef30 Site 3,1,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,29.492492974708952,0,0.32559757100891157,0.2942544180877796
3,HCC,Reef30 Site 3,2,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,24.446331367994475,0.6051300159188138,0.33403667382529956,0.4418330909016782
3,HCC,Reef30 Site 3,3,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,28.05035728623043,0,0.3480775329031559,0.56297861410494765
3,HCC,Reef30 Site 3,4,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,30.328221597751906,0.16200692907499314,0.1864432082945375,0.49929379561673903
3,HCC,Reef30 Site 3,5,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,36.17909996017523,0,0.38526133019003683,0.4593887212361848
3,HCC,Reef30 Site 3,6,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,29.979799277398634,0.7140012919645373,0.3533509000029366,0.4784307555961185
3,HCC,Reef30 Site 3,7,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,32.172106730386304,0,0.4338043351711139,0.6062552535718182
3,HCC,Reef30 Site 3,8,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,34.763877522601874,0,0.4571923481750706,0.5877545169100135
3,HCC,Reef30 Site 3,9,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,34.81091198725607,0.24809257994390332,0.5812572385931454,0.536071187095661
3,HCC,Reef30 Site 3,10,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,39.66779769016328,0,0.5665603937588402,0.5730539892148145
3,HCC,Reef30 Site 3,11,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,45.4379131819992,0,0.40644749020014814,0.497920231559259
3,HCC,Reef30 Site 3,12,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,37.363853873946205,0.6589239799781286,0.3423515252681215,0.5476012255444134
3,HCC,Reef30 Site 3,13,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,41.369940262843485,0,0.3694828783901252,0.5644855778139943
3,HCC,Reef30 Site 3,14,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,46.6,0,0.5209403291498534,0.4256274530246828
3,HCC,Reef30 Site 3,15,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,50.44249814345583,0,0.4570606963624827,0.4309963645375348
3,HCC,Reef30 Site 3,16,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,51.76,0,0.5759927304797383,0.46200368498704425
3,HCC,Reef30 Site 3,17,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,56.32,0,0.46532484231170074,0.2962995494946043
3,HCC,Reef30 Site 3,18,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,56.388387096774196,0,0.446940854484446,0.4530970169346347
3,HCC,Reef30 Site 3,19,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,54.41519812383921,0.5268823949227585,0.6297252642817681,0.42880691774023333
3,HCC,Reef30 Site 3,20,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,51.366019043307006,0.6361244678052734,0.622848080447678,0.5233886183797454
3,HCC,Reef30 Site 3,21,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,53.26227001194743,0,0.6224949724775067,0.6276636803534734
3,HCC,Reef30 Site 3,22,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,54.461806503412284,0,0.6285725146165515,0.46325474866004035
3,HCC,Reef30 Site 3,23,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,55.357753882915176,0,0.7697270555130852,0.5864131885754497
3,HCC,Reef30 Site 3,24,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,57.16,0,0.5808897546018463,0.6487491069527903
3,HCC,Reef30 Site 3,25,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,55.56,0,0.5044738019544772,0.5660636051673045
3,HCC,Reef30 Site 3,26,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,56.24,0,0.5139386869687771,0.5775306531126718
3,HCC,Reef30 Site 3,27,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,55.104931969346914,0,0.7082377935610171,0.42738289313356903
3,HCC,Reef30 Site 3,28,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,53.85522280208751,0,0.6638911600476868,0.5799402414842522
3,HCC,Reef30 Site 3,29,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,52.36,0,0.6569401863347872,0.5403068823062362
3,HCC,Reef30 Site 3,30,-14.0370684475182,2.3228904852592422,Site 3,Reef 30,53.618861011549185,0.43460151032717387,0.5587960746334759,0.5663173403819958
3,HCC,Reef31 Site 1,1,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,40.92973103171417,0,0.20347362565467655,0.45154921102310663
3,HCC,Reef31 Site 1,2,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,39.828148148148145,0.313229862451176,0.4447704617882422,0.4931882093449226
3,HCC,Reef31 Site 1,3,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,45.111127041019515,0,0.4164153539514044,0.5712250289711128
3,HCC,Reef31 Site 1,4,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,48.818335324571876,0,0.32394552746689254,0.6179509551445154
3,HCC,Reef31 Site 1,5,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,54.41624998381269,0,0.4008264409122328,0.4535521647208151
3,HCC,Reef31 Site 1,6,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,58.011674026495385,0,0.440602263388734,0.5806957263838776
3,HCC,Reef31 Site 1,7,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,61.549183592194346,0,0.478884660767457,0.5952409297554304
3,HCC,Reef31 Site 1,8,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,62.983026896828584,0,0.45368672471377836,0.5871479151669402
3,HCC,Reef31 Site 1,9,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,64.13226987925148,0,0.6226878402152078,0.49373653356653735
3,HCC,Reef31 Site 1,10,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,64.82077260055755,0,0.5977125157455132,0.5351637856998396
3,HCC,Reef31 Site 1,11,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,63.69683706904394,0,0.3527167072118944,0.5332796109146365
3,HCC,Reef31 Site 1,12,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,63.20125846276384,0,0.28158882778302946,0.49316871264612433
3,HCC,Reef31 Site 1,13,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,61.088086989706156,0,0.48053466870018974,0.6808678021509524
3,HCC,Reef31 Site 1,14,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,58.839999999999996,0,0.3892407990485228,0.5864132567674972
3,HCC,Reef31 Site 1,15,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,57.0717480580428,0,0.5803937369592036,0.4556446451889451
3,HCC,Reef31 Site 1,16,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,54.7921146953405,0,0.6921581812990107,0.5451817384968385
3,HCC,Reef31 Site 1,17,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,52.49319951826576,0,0.6115749156317165,0.4997607895003677
3,HCC,Reef31 Site 1,18,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,50.41276595744681,0,0.5318437014410206,0.4998240498655251
3,HCC,Reef31 Site 1,19,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,53.120000000000005,0.5240227101875583,0.5211284036975155,0.43621083808870165
3,HCC,Reef31 Site 1,20,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,50.3392051384986,0,0.46392103880686447,0.668693596057835
3,HCC,Reef31 Site 1,21,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,48.71038137294259,0,0.4923936468161773,0.4677894681772473
3,HCC,Reef31 Site 1,22,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,46.75816806053365,0,0.4666716522224515,0.38205436185851166
3,HCC,Reef31 Site 1,23,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,45.264199116820556,0,0.4730126188613439,0.5046052674277773
3,HCC,Reef31 Site 1,24,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,43.80465153325368,0,0.6139340972556209,0.5826350003181531
3,HCC,Reef31 Site 1,25,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,42.66576650853467,0,0.5586192143584442,0.4724089886174292
3,HCC,Reef31 Site 1,26,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,41.37204301075269,0,0.5611058411723527,0.6423305519095713
3,HCC,Reef31 Site 1,27,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,40.3805336519315,0,0.6210914046428276,0.493502797878873
3,HCC,Reef31 Site 1,28,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,39.720000000000006,0,0.638597092496405,0.561979124753746
3,HCC,Reef31 Site 1,29,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,39.08,0,0.5647469919993784,0.5645898638558233
3,HCC,Reef31 Site 1,30,-12.587068447518199,2.5228904852592424,Site 1,Reef 31,38.60713182830552,0,0.638921911044102,0.4777878610257518
3,HCC,Reef31 Site 2,1,-12.577068447518199,2.532890485259242,Site 2,Reef 31,48.90723404255319,0,0.20213689101206267,0.45015993913659924
3,HCC,Reef31 Site 2,2,-12.577068447518199,2.532890485259242,Site 2,Reef 31,47.90593336009635,0.31891595405546924,0.4447971167020627,0.4939753424851976
3,HCC,Reef31 Site 2,3,-12.577068447518199,2.532890485259242,Site 2,Reef 31,52.83097621529102,0,0.41582127307401534,0.5689576013358725
3,HCC,Reef31 Site 2,4,-12.577068447518199,2.532890485259242,Site 2,Reef 31,54.714893617021275,0,0.3271927389250312,0.6187141449050076
3,HCC,Reef31 Site 2,5,-12.577068447518199,2.532890485259242,Site 2,Reef 31,59.839999999999996,0,0.40438931697365554,0.4546430231613154
3,HCC,Reef31 Site 2,6,-12.577068447518199,2.532890485259242,Site 2,Reef 31,62.44,0,0.44096300825786783,0.5766202611321131
3,HCC,Reef31 Site 2,7,-12.577068447518199,2.532890485259242,Site 2,Reef 31,64.68,0,0.47635292452608774,0.5963796676884383
3,HCC,Reef31 Site 2,8,-12.577068447518199,2.532890485259242,Site 2,Reef 31,66.30982078853046,0,0.4557909245413404,0.5878391128318128
